source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
1es1727p502,1ES1727p502,2023-01-09_2023-01-15,week,59956.5,2023-01-09,2023-01-15,1.59e-14,3.938e-14,0.0159,0.03938,1e-12,0.19,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-01-16_2023-01-22,week,59963.5,2023-01-16,2023-01-22,9.424e-14,6.043e-14,0.09424,0.06043,1e-12,2.76,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-01-23_2023-01-29,week,59970.5,2023-01-23,2023-01-29,9.999999999999999e-18,1.0757e-13,1e-05,0.10757,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-01-30_2023-02-05,week,59977.5,2023-01-30,2023-02-05,0.0,1.4e-14,0.0,0.014,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-02-06_2023-02-12,week,59984.5,2023-02-06,2023-02-12,0.0,1.859e-14,0.0,0.01859,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-02-13_2023-02-19,week,59991.5,2023-02-13,2023-02-19,6.063e-14,4.968e-14,0.06063,0.04968,1e-12,1.88,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-02-20_2023-02-26,week,59998.5,2023-02-20,2023-02-26,5.008e-14,5.832e-14,0.05008,0.05832,1e-12,0.79,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-02-27_2023-03-05,week,60005.5,2023-02-27,2023-03-05,6.253e-14,5.036e-14,0.06253,0.05036,1e-12,2.15,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-03-06_2023-03-12,week,60012.5,2023-03-06,2023-03-12,3.533e-14,5.661e-14,0.03533,0.05661,1e-12,0.42,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-03-13_2023-03-19,week,60019.5,2023-03-13,2023-03-19,1.025e-14,4.06e-14,0.01025,0.0406,1e-12,0.07,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-03-20_2023-03-26,week,60026.5,2023-03-20,2023-03-26,0.0,3.292e-14,0.0,0.03292,1e-12,-0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-03-27_2023-04-02,week,60033.5,2023-03-27,2023-04-02,9.358e-14,6.008e-14,0.09358,0.06008,1e-12,2.78,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-04-03_2023-04-09,week,60040.5,2023-04-03,2023-04-09,3.792e-14,5.964e-14,0.03792,0.05964,1e-12,0.43,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-04-10_2023-04-16,week,60047.5,2023-04-10,2023-04-16,2.1100000000000004e-15,2.4409e-13,0.00211,0.24409,1e-12,0.0,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-04-17_2023-04-23,week,60054.5,2023-04-17,2023-04-23,3.396e-14,3.953e-14,0.03396,0.03953,1e-12,0.99,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-04-24_2023-04-30,week,60061.5,2023-04-24,2023-04-30,5.81e-14,5.096e-14,0.0581,0.05096,1e-12,1.5,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-05-01_2023-05-07,week,60068.5,2023-05-01,2023-05-07,1.535e-14,3.279e-14,0.01535,0.03279,1e-12,0.28,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-05-08_2023-05-14,week,60075.5,2023-05-08,2023-05-14,5.134e-14,5.175e-14,0.05134,0.05175,1e-12,1.16,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-05-15_2023-05-21,week,60082.5,2023-05-15,2023-05-21,2.3714e-13,6.159e-14,0.23714,0.06159,1e-12,21.85,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-05-22_2023-05-28,week,60089.5,2023-05-22,2023-05-28,4.7359e-13,6.996e-14,0.47359,0.06996,1e-12,73.29,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-05-29_2023-06-04,week,60096.5,2023-05-29,2023-06-04,8.771e-14,5.738e-14,0.08771,0.05738,1e-12,2.82,2.6,3.0,1,OK,OK,True
1es1727p502,1ES1727p502,2023-06-05_2023-06-11,week,60103.5,2023-06-05,2023-06-11,1.6611e-13,6.185e-14,0.16611,0.06185,1e-12,9.51,2.6,3.0,1,OK,OK,True
