source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
mkn421,Mkn421,2023-07-31_2023-08-06,week,60159.5,2023-07-31,2023-08-06,8.4907e-13,6.282e-14,0.84907,0.06282,1e-12,299.1,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-08-07_2023-08-13,week,60166.5,2023-08-07,2023-08-13,8.1507e-13,6.482e-14,0.81507,0.06482,1e-12,263.51,2.6,3.0,40,OK,OK,True
mkn421,Mkn421,2023-08-14_2023-08-20,week,60173.5,2023-08-14,2023-08-20,1.36275e-12,1.2338e-13,1.36275,0.12338,1e-12,223.1,2.6,3.0,32,OK,OK,True
mkn421,Mkn421,2023-08-21_2023-08-27,week,60180.5,2023-08-21,2023-08-27,9.3089e-13,7.776e-14,0.93089,0.07776,1e-12,232.83,2.6,3.0,37,OK,OK,True
mkn421,Mkn421,2023-08-28_2023-09-03,week,60187.5,2023-08-28,2023-09-03,9.8693e-13,6.642e-14,0.98693,0.06642,1e-12,360.39,2.6,3.0,41,OK,OK,True
mkn421,Mkn421,2023-09-04_2023-09-10,week,60194.5,2023-09-04,2023-09-10,7.6911e-13,6.179e-14,0.76911,0.06179,1e-12,244.96,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-09-11_2023-09-17,week,60201.5,2023-09-11,2023-09-17,1.95287e-12,7.499e-14,1.95287,0.07499,1e-12,1282.35,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-09-18_2023-09-24,week,60208.5,2023-09-18,2023-09-24,3.0334e-12,8.209e-14,3.0334,0.08209,1e-12,2816.9,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-09-25_2023-10-01,week,60215.5,2023-09-25,2023-10-01,2.10127e-12,7.986e-14,2.10127,0.07986,1e-12,1286.15,2.6,3.0,39,OK,OK,True
mkn421,Mkn421,2023-10-02_2023-10-08,week,60222.5,2023-10-02,2023-10-08,1.66628e-12,7.176e-14,1.66628,0.07176,1e-12,965.69,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-10-09_2023-10-15,week,60229.5,2023-10-09,2023-10-15,2.53619e-12,8.09e-14,2.53619,0.0809,1e-12,1967.21,2.6,3.0,42,OK,OK,True
mkn421,Mkn421,2023-10-16_2023-10-22,week,60236.5,2023-10-16,2023-10-22,4.12671e-12,9.373e-14,4.12671,0.09373,1e-12,4299.16,2.6,3.0,42,OK,OK,True
