source_id,source,name,cadence,mjd,date1,date2,N0,N0_err,F0,F0_err,F0_order,TS,gamma,E0_TeV,n_inputs,fit_status,fit_log_status,is_usable_for_periodicity
bllac,BLLacertae,2022-10-24_2022-10-30,week,59879.5,2022-10-24,2022-10-30,1.181e-14,3.281e-14,0.01181,0.03281,1e-12,0.14,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-10-31_2022-11-06,week,59886.5,2022-10-31,2022-11-06,2.422e-14,4.697e-14,0.02422,0.04697,1e-12,0.27,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-11-07_2022-11-13,week,59893.5,2022-11-07,2022-11-13,2.0924e-13,5.258e-14,0.20924,0.05258,1e-12,21.01,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-11-14_2022-11-20,week,59900.5,2022-11-14,2022-11-20,7.353e-14,4.242e-14,0.07353,0.04242,1e-12,3.78,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-11-21_2022-11-27,week,59907.5,2022-11-21,2022-11-27,1.665e-14,4.388e-14,0.01665,0.04388,1e-12,0.15,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-11-28_2022-12-04,week,59914.5,2022-11-28,2022-12-04,0.0,3.857e-14,0.0,0.03857,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-12-05_2022-12-11,week,59921.5,2022-12-05,2022-12-11,0.0,5.644e-14,0.0,0.05644,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-12-12_2022-12-18,week,59928.5,2022-12-12,2022-12-18,0.0,8.659e-14,0.0,0.08659,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-12-19_2022-12-25,week,59935.5,2022-12-19,2022-12-25,1.1129e-13,4.889e-14,0.11129,0.04889,1e-12,7.32,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2022-12-26_2023-01-01,week,59942.5,2022-12-26,2023-01-01,0.0,3.369e-14,0.0,0.03369,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-01-02_2023-01-08,week,59949.5,2023-01-02,2023-01-08,9.509e-14,4.951e-14,0.09509,0.04951,1e-12,4.52,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-01-09_2023-01-15,week,59956.5,2023-01-09,2023-01-15,0.0,4.939e-14,0.0,0.04939,1e-12,-0.0,2.6,3.0,1,OK,OK,True
bllac,BLLacertae,2023-01-16_2023-01-22,week,59963.5,2023-01-16,2023-01-22,3.931e-14,3.927e-14,0.03931,0.03927,1e-12,1.22,2.6,3.0,1,OK,OK,True
