source_id,survey,instrument,panel,band,mjd,flux_mjy,flux_err_mjy,mag,mag_err,quality_rule,source_url,note
mkn421,AAVSO,Visual,optical,Vis.,59664.867000000086,20.92299612157902,,13.1,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59664.996999999974,27.581880628061057,,12.8,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59665.87900000019,15.871715660252423,,13.4,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59666.867999999784,17.402990156851118,,13.3,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59666.95399999991,25.154974102612524,,12.9,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59668.92290000012,20.92299612157902,,13.1,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59669.16399999987,19.081999254681723,,13.2,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59669.856000000145,19.081999254681723,,13.2,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59670.058000000194,25.154974102612524,,12.9,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59670.87600000016,19.081999254681723,,13.2,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59670.915899999905,22.941609045299817,,13.0,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59671.00100000016,22.941609045299817,,13.0,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59671.875,15.871715660252423,,13.4,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59671.88819999993,27.581880628061057,,12.8,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59671.96499999985,22.941609045299817,,13.0,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59671.99500000011,19.081999254681723,,13.2,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59672.90139999986,27.581880628061057,,12.8,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59673.906299999915,25.154974102612524,,12.9,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59674.90970000019,25.154974102612524,,12.9,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59675.90689999983,15.871715660252423,,13.4,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59675.992999999784,17.402990156851118,,13.3,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59676.89999999991,25.154974102612524,,12.9,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59676.90100000007,17.402990156851118,,13.3,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59677.930999999866,25.154974102612524,,12.9,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59678.02799999993,17.402990156851118,,13.3,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59678.898000000045,22.941609045299817,,13.0,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59679.02100000018,17.402990156851118,,13.3,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59682.91900000023,20.92299612157902,,13.1,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59683.87149999989,19.081999254681723,,13.2,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59684.87919999985,19.081999254681723,,13.2,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59684.9169999999,19.081999254681723,,13.2,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59687.89600000018,15.871715660252423,,13.4,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59687.98600000003,19.081999254681723,,13.2,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59689.90549999988,19.081999254681723,,13.2,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59690.89699999988,20.92299612157902,,13.1,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59690.93200000003,20.92299612157902,,13.1,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59691.84028000012,22.941609045299817,,13.0,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59691.91099999985,19.081999254681723,,13.2,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59691.97899999982,20.92299612157902,,13.1,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59693.01500000013,17.402990156851118,,13.3,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59693.92799999984,17.402990156851118,,13.3,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59693.94499999983,22.941609045299817,,13.0,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59693.94989999989,22.941609045299817,,13.0,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59694.90700000012,17.402990156851118,,13.3,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59695.91200000001,17.402990156851118,,13.3,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59696.929,17.402990156851118,,13.3,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59696.93699999992,22.941609045299817,,13.0,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59697.904899999965,22.941609045299817,,13.0,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59698.91110000014,22.941609045299817,,13.0,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59698.91800000006,22.941609045299817,,13.0,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59698.91900000023,15.871715660252423,,13.4,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
mkn421,AAVSO,Visual,optical,Vis.,59698.95599999977,22.941609045299817,,13.0,,non-upper-limit points retained; Visual plotted with low alpha,https://www.aavso.org/vsx/index.php?view=api.object&ident=MRK%20421&format=json,AAVSO Visual points are approximate and plotted with low alpha.
