source_id,survey,mjd,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
mkn421,ATLAS,60673.55022,-15.196,0.002,-3030,7,o,0,3312.37,166.11383,38.20883,4348.03,2394.27,2.09,1.95,32.4,-0.444,19.51,20.83,02a60673o0765o
mkn421,ATLAS,60673.555683,-15.271,0.003,-2830,8,o,0,2969.92,166.11383,38.20883,4328.49,2511.4,2.14,1.94,41.9,-0.444,19.51,20.87,02a60673o0777o
mkn421,ATLAS,60674.564452,17.26,0.045,453,20,o,0,1210.5,166.11383,38.20883,7819.43,4459.46,2.42,2.2,32.2,-0.406,19.52,21.07,02a60674o0789o
mkn421,ATLAS,60674.56672,16.04,0.016,1393,22,o,0,501.5,166.11383,38.20883,7839.16,4497.74,2.54,2.32,34.6,-0.415,19.48,21.06,02a60674o0794o
mkn421,ATLAS,60674.572237,-16.402,0.013,-998,13,o,0,2085.88,166.11383,38.20883,7779.12,4422.45,2.38,2.17,35.9,-0.416,19.52,21.08,02a60674o0806o
mkn421,ATLAS,60674.597798,-16.193,0.006,-1210,7,o,0,4179.94,166.11383,38.20883,7758.45,4547.48,2.24,2.01,36.0,-0.424,19.57,21.05,02a60674o0860o
mkn421,ATLAS,60675.647152,-15.251,0.002,-2883,7,o,0,4900.26,166.11383,38.20883,2733.53,6104.31,2.45,1.9,31.2,-0.431,19.57,21.1,02a60675o0388o
mkn421,ATLAS,60675.650999,15.27,0.008,2831,24,o,0,657.12,166.11383,38.20883,2711.34,6063.79,2.38,1.8,30.7,-0.504,19.63,21.09,02a60675o0396o
mkn421,ATLAS,60675.661413,-15.044,0.003,-3486,12,o,0,4860.86,166.11383,38.20883,2768.44,6140.08,2.41,1.89,28.4,-0.433,19.57,21.0,02a60675o0418o
mkn421,ATLAS,60675.666562,15.51,0.011,2269,25,o,0,634.94,166.11383,38.20883,2787.51,6025.29,2.7,1.94,30.6,-0.419,19.42,20.63,02a60675o0429o
mkn421,ATLAS,60676.539858,15.167,0.007,3114,21,o,0,259.29,166.11383,38.20883,3312.78,10473.8,2.71,2.42,79.4,-0.39,19.61,21.06,01a60676o0724o
mkn421,ATLAS,60676.541697,15.515,0.008,2259,18,o,0,823.11,166.11383,38.20883,3294.65,10435.33,2.86,2.58,78.1,-0.373,19.57,21.06,01a60676o0728o
mkn421,ATLAS,60676.544953,15.136,0.007,3204,21,o,0,226.01,166.11383,38.20883,3349.94,10513.67,2.93,2.65,82.2,-0.377,19.55,21.08,01a60676o0735o
mkn421,ATLAS,60676.555939,15.055,0.006,3453,22,o,0,168.26,166.11383,38.20883,3369.28,10396.67,2.83,2.53,77.7,-0.383,19.61,21.13,01a60676o0755o
mkn421,ATLAS,60677.491036,14.879,0.007,4059,30,o,0,113.13,166.11383,38.20883,8989.06,10268.45,2.8,2.4,-59.5,-0.418,19.33,20.64,02a60677o0636o
mkn421,ATLAS,60677.494271,15.143,0.008,3184,26,o,0,174.39,166.11383,38.20883,9013.13,10307.9,2.61,2.27,-51.6,-0.428,19.36,20.64,02a60677o0643o
mkn421,ATLAS,60677.499744,15.002,0.008,3625,27,o,0,134.36,166.11383,38.20883,8948.51,10229.89,2.54,2.29,-54.6,-0.426,19.4,20.69,02a60677o0655o
