source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,wcda_n0,wcda_n0_err,N0,N0_err,F0,F0_err,F0_order,TS,fit_status
Mkn501,day,2024-07-01_2024-07-01,60492.5,2024-07-01,2024-07-01,6,2.6,3.0,9.947e-14,9.968e-14,9.947e-14,9.968e-14,0.09947,0.09968,1e-12,1.28,OK
Mkn501,day,2024-07-02_2024-07-02,60493.5,2024-07-02,2024-07-02,6,2.6,3.0,1.5722e-13,1.2173e-13,1.5722e-13,1.2173e-13,0.15722,0.12173,1e-12,2.13,OK
Mkn501,day,2024-07-03_2024-07-03,60494.5,2024-07-03,2024-07-03,6,2.6,3.0,1.864e-13,1.3512e-13,1.864e-13,1.3512e-13,0.1864,0.13512,1e-12,2.23,OK
Mkn501,day,2024-07-04_2024-07-04,60495.5,2024-07-04,2024-07-04,6,2.6,3.0,2.4148e-13,1.3194e-13,2.4148e-13,1.3194e-13,0.24148,0.13194,1e-12,4.3,OK
Mkn501,day,2024-07-05_2024-07-05,60496.5,2024-07-05,2024-07-05,6,2.6,3.0,9.999999999999999e-18,3.0573e-13,9.999999999999999e-18,3.0573e-13,1e-05,0.30573,1e-12,-0.0,OK
Mkn501,day,2024-07-06_2024-07-06,60497.5,2024-07-06,2024-07-06,6,2.6,3.0,4.85e-13,1.5078e-13,4.85e-13,1.5078e-13,0.485,0.15078,1e-12,16.19,OK
Mkn501,day,2024-07-07_2024-07-07,60498.5,2024-07-07,2024-07-07,6,2.6,3.0,0.0,6.461e-14,0.0,6.461e-14,0.0,0.06461,1e-12,-0.0,OK
Mkn501,day,2024-07-08_2024-07-08,60499.5,2024-07-08,2024-07-08,6,2.6,3.0,5.331e-14,1.0338e-13,5.331e-14,1.0338e-13,0.05331,0.10338,1e-12,0.3,OK
Mkn501,day,2024-07-09_2024-07-09,60500.5,2024-07-09,2024-07-09,6,2.6,3.0,6.598e-14,1.4375e-13,6.598e-14,1.4375e-13,0.06598,0.14375,1e-12,0.22,OK
Mkn501,day,2024-07-10_2024-07-10,60501.5,2024-07-10,2024-07-10,2,2.6,3.0,3.456e-14,1.2038e-13,3.456e-14,1.2038e-13,0.03456,0.12038,1e-12,0.09,OK
Mkn501,day,2024-07-11_2024-07-11,60502.5,2024-07-11,2024-07-11,3,2.6,3.0,1.616e-13,1.1337e-13,1.616e-13,1.1337e-13,0.1616,0.11337,1e-12,2.62,OK
Mkn501,day,2024-07-12_2024-07-12,60503.5,2024-07-12,2024-07-12,3,2.6,3.0,2.4545e-13,1.2585e-13,2.4545e-13,1.2585e-13,0.24545,0.12585,1e-12,5.33,OK
Mkn501,day,2024-07-13_2024-07-13,60504.5,2024-07-13,2024-07-13,4,2.6,3.0,9.071e-14,1.0907e-13,9.071e-14,1.0907e-13,0.09071,0.10907,1e-12,0.84,OK
Mkn501,day,2024-07-14_2024-07-14,60505.5,2024-07-14,2024-07-14,3,2.6,3.0,7.908e-14,1.1759e-13,7.908e-14,1.1759e-13,0.07908,0.11759,1e-12,0.5,OK
Mkn501,day,2024-07-15_2024-07-15,60506.5,2024-07-15,2024-07-15,4,2.6,3.0,1.1918e-13,1.2254e-13,1.1918e-13,1.2254e-13,0.11918,0.12254,1e-12,1.17,OK
Mkn501,day,2024-07-16_2024-07-16,60507.5,2024-07-16,2024-07-16,4,2.6,3.0,2.2932e-13,1.4455e-13,2.2932e-13,1.4455e-13,0.22932,0.14455,1e-12,3.2,OK
Mkn501,day,2024-07-17_2024-07-17,60508.5,2024-07-17,2024-07-17,6,2.6,3.0,1.9251e-13,1.0483e-13,1.9251e-13,1.0483e-13,0.19251,0.10483,1e-12,6.43,OK
Mkn501,day,2024-07-18_2024-07-18,60509.5,2024-07-18,2024-07-18,4,2.6,3.0,2.6979e-13,1.3912e-13,2.6979e-13,1.3912e-13,0.26979,0.13912,1e-12,4.74,OK
Mkn501,day,2024-07-19_2024-07-19,60510.5,2024-07-19,2024-07-19,4,2.6,3.0,3.198e-14,1.1103e-13,3.198e-14,1.1103e-13,0.03198,0.11103,1e-12,0.09,OK
Mkn501,day,2024-07-20_2024-07-20,60511.5,2024-07-20,2024-07-20,6,2.6,3.0,1.4324e-13,1.0164e-13,1.4324e-13,1.0164e-13,0.14324,0.10164,1e-12,3.83,OK
Mkn501,day,2024-07-21_2024-07-21,60512.5,2024-07-21,2024-07-21,5,2.6,3.0,0.0,5.937e-14,0.0,5.937e-14,0.0,0.05937,1e-12,-0.0,OK
Mkn501,day,2024-07-22_2024-07-22,60513.5,2024-07-22,2024-07-22,6,2.6,3.0,2.758e-14,8.447e-14,2.758e-14,8.447e-14,0.02758,0.08447,1e-12,0.12,OK
Mkn501,day,2024-07-23_2024-07-23,60514.5,2024-07-23,2024-07-23,6,2.6,3.0,2.0628e-13,1.2475e-13,2.0628e-13,1.2475e-13,0.20628,0.12475,1e-12,7.69,OK
Mkn501,day,2024-07-24_2024-07-24,60515.5,2024-07-24,2024-07-24,6,2.6,3.0,9.788e-14,1.3138e-13,9.788e-14,1.3138e-13,0.09788,0.13138,1e-12,0.61,OK
Mkn501,day,2024-07-25_2024-07-25,60516.5,2024-07-25,2024-07-25,5,2.6,3.0,2.3541e-13,1.4061e-13,2.3541e-13,1.4061e-13,0.23541,0.14061,1e-12,4.21,OK
Mkn501,day,2024-07-26_2024-07-26,60517.5,2024-07-26,2024-07-26,6,2.6,3.0,2.607e-13,1.387e-13,2.607e-13,1.387e-13,0.2607,0.1387,1e-12,5.22,OK
Mkn501,day,2024-07-27_2024-07-27,60518.5,2024-07-27,2024-07-27,6,2.6,3.0,1.3156e-13,1.1355e-13,1.3156e-13,1.1355e-13,0.13156,0.11355,1e-12,1.71,OK
Mkn501,day,2024-07-28_2024-07-28,60519.5,2024-07-28,2024-07-28,6,2.6,3.0,2.072e-14,1.0978e-13,2.072e-14,1.0978e-13,0.02072,0.10978,1e-12,0.05,OK
Mkn501,day,2024-07-29_2024-07-29,60520.5,2024-07-29,2024-07-29,6,2.6,3.0,1.8747e-13,1.4493e-13,1.8747e-13,1.4493e-13,0.18747,0.14493,1e-12,1.97,OK
Mkn501,day,2024-07-30_2024-07-30,60521.5,2024-07-30,2024-07-30,2,2.6,3.0,0.0,3.8111e-13,0.0,3.8111e-13,0.0,0.38111,1e-12,-0.0,OK
Mkn501,day,2024-08-02_2024-08-02,60524.5,2024-08-02,2024-08-02,2,2.6,3.0,0.0,1.0634e-13,0.0,1.0634e-13,0.0,0.10634,1e-12,-0.0,OK
Mkn501,day,2024-08-03_2024-08-03,60525.5,2024-08-03,2024-08-03,6,2.6,3.0,4.818e-14,1.2341e-13,4.818e-14,1.2341e-13,0.04818,0.12341,1e-12,0.16,OK
Mkn501,day,2024-08-04_2024-08-04,60526.5,2024-08-04,2024-08-04,6,2.6,3.0,1.7942e-13,1.1528e-13,1.7942e-13,1.1528e-13,0.17942,0.11528,1e-12,3.44,OK
Mkn501,day,2024-08-05_2024-08-05,60527.5,2024-08-05,2024-08-05,6,2.6,3.0,4.514e-14,1.1649e-13,4.514e-14,1.1649e-13,0.04514,0.11649,1e-12,0.16,OK
Mkn501,day,2024-08-06_2024-08-06,60528.5,2024-08-06,2024-08-06,6,2.6,3.0,4.1199e-13,1.3975e-13,4.1199e-13,1.3975e-13,0.41199,0.13975,1e-12,15.16,OK
Mkn501,day,2024-08-07_2024-08-07,60529.5,2024-08-07,2024-08-07,6,2.6,3.0,4.23e-13,1.4008e-13,4.23e-13,1.4008e-13,0.423,0.14008,1e-12,13.25,OK
Mkn501,day,2024-08-08_2024-08-08,60530.5,2024-08-08,2024-08-08,6,2.6,3.0,1.4858e-13,1.3828e-13,1.4858e-13,1.3828e-13,0.14858,0.13828,1e-12,1.44,OK
Mkn501,day,2024-08-09_2024-08-09,60531.5,2024-08-09,2024-08-09,6,2.6,3.0,1.8289e-13,1.2741e-13,1.8289e-13,1.2741e-13,0.18289,0.12741,1e-12,2.59,OK
Mkn501,day,2024-08-10_2024-08-10,60532.5,2024-08-10,2024-08-10,6,2.6,3.0,0.0,9.54e-14,0.0,9.54e-14,0.0,0.0954,1e-12,-0.0,OK
Mkn501,day,2024-08-11_2024-08-11,60533.5,2024-08-11,2024-08-11,6,2.6,3.0,6.542e-14,8.134e-14,6.542e-14,8.134e-14,0.06542,0.08134,1e-12,0.91,OK
Mkn501,day,2024-08-12_2024-08-12,60534.5,2024-08-12,2024-08-12,6,2.6,3.0,3.504e-14,9.176e-14,3.504e-14,9.176e-14,0.03504,0.09176,1e-12,0.16,OK
Mkn501,day,2024-08-13_2024-08-13,60535.5,2024-08-13,2024-08-13,6,2.6,3.0,9.071e-14,1.2061e-13,9.071e-14,1.2061e-13,0.09071,0.12061,1e-12,0.71,OK
Mkn501,day,2024-08-14_2024-08-14,60536.5,2024-08-14,2024-08-14,6,2.6,3.0,0.0,3.919e-14,0.0,3.919e-14,0.0,0.03919,1e-12,-0.0,OK
Mkn501,day,2024-08-15_2024-08-15,60537.5,2024-08-15,2024-08-15,6,2.6,3.0,5.0406e-13,5.0317e-13,5.0406e-13,5.0317e-13,0.50406,0.50317,1e-12,1.22,OK
Mkn501,day,2024-08-16_2024-08-16,60538.5,2024-08-16,2024-08-16,5,2.6,3.0,1.6761e-13,1.7568e-13,1.6761e-13,1.7568e-13,0.16761,0.17568,1e-12,1.05,OK
Mkn501,day,2024-08-17_2024-08-17,60539.5,2024-08-17,2024-08-17,5,2.6,3.0,2.673e-14,1.2494e-13,2.673e-14,1.2494e-13,0.02673,0.12494,1e-12,0.06,OK
Mkn501,day,2024-08-18_2024-08-18,60540.5,2024-08-18,2024-08-18,6,2.6,3.0,9.447e-14,1.1803e-13,9.447e-14,1.1803e-13,0.09447,0.11803,1e-12,0.76,OK
Mkn501,day,2024-08-19_2024-08-19,60541.5,2024-08-19,2024-08-19,4,2.6,3.0,4.6653e-13,1.5644e-13,4.6653e-13,1.5644e-13,0.46653,0.15644,1e-12,14.06,OK
Mkn501,day,2024-08-20_2024-08-20,60542.5,2024-08-20,2024-08-20,6,2.6,3.0,4e-14,1.097e-13,4e-14,1.097e-13,0.04,0.1097,1e-12,0.15,OK
Mkn501,day,2024-08-21_2024-08-21,60543.5,2024-08-21,2024-08-21,6,2.6,3.0,2.5596e-13,1.3567e-13,2.5596e-13,1.3567e-13,0.25596,0.13567,1e-12,4.76,OK
Mkn501,day,2024-08-22_2024-08-22,60544.5,2024-08-22,2024-08-22,6,2.6,3.0,2.919e-13,1.2617e-13,2.919e-13,1.2617e-13,0.2919,0.12617,1e-12,9.09,OK
Mkn501,day,2024-08-23_2024-08-23,60545.5,2024-08-23,2024-08-23,5,2.6,3.0,2.0518e-13,1.2504e-13,2.0518e-13,1.2504e-13,0.20518,0.12504,1e-12,3.39,OK
Mkn501,day,2024-08-24_2024-08-24,60546.5,2024-08-24,2024-08-24,6,2.6,3.0,4.671e-14,9.824e-14,4.671e-14,9.824e-14,0.04671,0.09824,1e-12,0.25,OK
Mkn501,day,2024-08-25_2024-08-25,60547.5,2024-08-25,2024-08-25,6,2.6,3.0,6.827e-14,1.2895e-13,6.827e-14,1.2895e-13,0.06827,0.12895,1e-12,0.3,OK
Mkn501,day,2024-08-26_2024-08-26,60548.5,2024-08-26,2024-08-26,6,2.6,3.0,1.187e-13,1.2852e-13,1.187e-13,1.2852e-13,0.1187,0.12852,1e-12,0.99,OK
Mkn501,day,2024-08-27_2024-08-27,60549.5,2024-08-27,2024-08-27,6,2.6,3.0,1.0284e-13,9.745e-14,1.0284e-13,9.745e-14,0.10284,0.09745,1e-12,1.77,OK
Mkn501,day,2024-08-28_2024-08-28,60550.5,2024-08-28,2024-08-28,6,2.6,3.0,0.0,1.3508e-13,0.0,1.3508e-13,0.0,0.13508,1e-12,-0.0,OK
Mkn501,day,2024-08-29_2024-08-29,60551.5,2024-08-29,2024-08-29,6,2.6,3.0,7.258e-14,1.0297e-13,7.258e-14,1.0297e-13,0.07258,0.10297,1e-12,0.59,OK
Mkn501,day,2024-08-30_2024-08-30,60552.5,2024-08-30,2024-08-30,6,2.6,3.0,0.0,3.515e-14,0.0,3.515e-14,0.0,0.03515,1e-12,-0.0,OK
Mkn501,day,2024-08-31_2024-08-31,60553.5,2024-08-31,2024-08-31,6,2.6,3.0,1.4019e-13,1.111e-13,1.4019e-13,1.111e-13,0.14019,0.1111,1e-12,2.12,OK
Mkn501,day,2024-09-01_2024-09-01,60554.5,2024-09-01,2024-09-01,6,2.6,3.0,1.2363e-13,1.179e-13,1.2363e-13,1.179e-13,0.12363,0.1179,1e-12,1.35,OK
Mkn501,day,2024-09-02_2024-09-02,60555.5,2024-09-02,2024-09-02,6,2.6,3.0,4.707e-14,1.1212e-13,4.707e-14,1.1212e-13,0.04707,0.11212,1e-12,0.19,OK
Mkn501,day,2024-09-03_2024-09-03,60556.5,2024-09-03,2024-09-03,6,2.6,3.0,2.684e-13,1.3607e-13,2.684e-13,1.3607e-13,0.2684,0.13607,1e-12,5.54,OK
Mkn501,day,2024-09-04_2024-09-04,60557.5,2024-09-04,2024-09-04,6,2.6,3.0,1.0777e-13,1.1433e-13,1.0777e-13,1.1433e-13,0.10777,0.11433,1e-12,1.09,OK
Mkn501,day,2024-09-05_2024-09-05,60558.5,2024-09-05,2024-09-05,6,2.6,3.0,8.827e-14,1.1673e-13,8.827e-14,1.1673e-13,0.08827,0.11673,1e-12,0.66,OK
Mkn501,day,2024-09-06_2024-09-06,60559.5,2024-09-06,2024-09-06,6,2.6,3.0,2.3687e-13,1.4729e-13,2.3687e-13,1.4729e-13,0.23687,0.14729,1e-12,3.13,OK
Mkn501,day,2024-09-07_2024-09-07,60560.5,2024-09-07,2024-09-07,6,2.6,3.0,9.476e-14,1.4314e-13,9.476e-14,1.4314e-13,0.09476,0.14314,1e-12,0.48,OK
Mkn501,day,2024-09-08_2024-09-08,60561.5,2024-09-08,2024-09-08,6,2.6,3.0,1.6655e-13,1.2058e-13,1.6655e-13,1.2058e-13,0.16655,0.12058,1e-12,2.37,OK
Mkn501,day,2024-09-09_2024-09-09,60562.5,2024-09-09,2024-09-09,6,2.6,3.0,1.823e-14,1.1121e-13,1.823e-14,1.1121e-13,0.01823,0.11121,1e-12,0.04,OK
Mkn501,day,2024-09-10_2024-09-10,60563.5,2024-09-10,2024-09-10,6,2.6,3.0,0.0,7.614e-14,0.0,7.614e-14,0.0,0.07614,1e-12,-0.0,OK
Mkn501,day,2024-09-11_2024-09-11,60564.5,2024-09-11,2024-09-11,6,2.6,3.0,1.357e-14,2.6487e-13,1.357e-14,2.6487e-13,0.01357,0.26487,1e-12,0.01,OK
Mkn501,day,2024-09-12_2024-09-12,60565.5,2024-09-12,2024-09-12,6,2.6,3.0,8.169e-14,7.867e-14,8.169e-14,7.867e-14,0.08169,0.07867,1e-12,2.3,OK
Mkn501,day,2024-09-13_2024-09-13,60566.5,2024-09-13,2024-09-13,6,2.6,3.0,5.471e-14,1.1553e-13,5.471e-14,1.1553e-13,0.05471,0.11553,1e-12,0.24,OK
Mkn501,day,2024-09-14_2024-09-14,60567.5,2024-09-14,2024-09-14,6,2.6,3.0,1.4644e-13,1.2856e-13,1.4644e-13,1.2856e-13,0.14644,0.12856,1e-12,1.52,OK
Mkn501,day,2024-09-15_2024-09-15,60568.5,2024-09-15,2024-09-15,6,2.6,3.0,2.5245e-13,1.2814e-13,2.5245e-13,1.2814e-13,0.25245,0.12814,1e-12,5.04,OK
Mkn501,day,2024-09-16_2024-09-16,60569.5,2024-09-16,2024-09-16,6,2.6,3.0,0.0,9.656e-14,0.0,9.656e-14,0.0,0.09656,1e-12,-0.0,OK
Mkn501,day,2024-09-17_2024-09-17,60570.5,2024-09-17,2024-09-17,6,2.6,3.0,1.9999999999999998e-17,4.8967e-13,1.9999999999999998e-17,4.8967e-13,2e-05,0.48967,1e-12,-0.0,OK
Mkn501,day,2024-09-18_2024-09-18,60571.5,2024-09-18,2024-09-18,6,2.6,3.0,1.4681e-13,1.3751e-13,1.4681e-13,1.3751e-13,0.14681,0.13751,1e-12,1.32,OK
Mkn501,day,2024-09-19_2024-09-19,60572.5,2024-09-19,2024-09-19,6,2.6,3.0,0.0,7.209e-14,0.0,7.209e-14,0.0,0.07209,1e-12,-0.0,OK
Mkn501,day,2024-09-20_2024-09-20,60573.5,2024-09-20,2024-09-20,6,2.6,3.0,1.1035e-13,1.4279e-13,1.1035e-13,1.4279e-13,0.11035,0.14279,1e-12,0.65,OK
Mkn501,day,2024-09-21_2024-09-21,60574.5,2024-09-21,2024-09-21,6,2.6,3.0,1.0281e-13,1.2507e-13,1.0281e-13,1.2507e-13,0.10281,0.12507,1e-12,0.8,OK
Mkn501,day,2024-09-22_2024-09-22,60575.5,2024-09-22,2024-09-22,6,2.6,3.0,0.0,6.014e-14,0.0,6.014e-14,0.0,0.06014,1e-12,-0.0,OK
Mkn501,day,2024-09-23_2024-09-23,60576.5,2024-09-23,2024-09-23,6,2.6,3.0,9.999999999999999e-18,1.1338e-13,9.999999999999999e-18,1.1338e-13,1e-05,0.11338,1e-12,-0.0,OK
Mkn501,day,2024-09-24_2024-09-24,60577.5,2024-09-24,2024-09-24,6,2.6,3.0,3.5819e-13,1.4434e-13,3.5819e-13,1.4434e-13,0.35819,0.14434,1e-12,8.33,OK
Mkn501,day,2024-09-25_2024-09-25,60578.5,2024-09-25,2024-09-25,6,2.6,3.0,2.7391e-13,1.4041e-13,2.7391e-13,1.4041e-13,0.27391,0.14041,1e-12,5.55,OK
Mkn501,day,2024-09-26_2024-09-26,60579.5,2024-09-26,2024-09-26,6,2.6,3.0,1.8355e-13,1.3502e-13,1.8355e-13,1.3502e-13,0.18355,0.13502,1e-12,2.15,OK
Mkn501,day,2024-09-27_2024-09-27,60580.5,2024-09-27,2024-09-27,6,2.6,3.0,1.4295e-13,1.4012e-13,1.4295e-13,1.4012e-13,0.14295,0.14012,1e-12,1.18,OK
Mkn501,day,2024-09-28_2024-09-28,60581.5,2024-09-28,2024-09-28,6,2.6,3.0,4.0243e-13,1.5095e-13,4.0243e-13,1.5095e-13,0.40243,0.15095,1e-12,10.34,OK
Mkn501,day,2024-09-29_2024-09-29,60582.5,2024-09-29,2024-09-29,6,2.6,3.0,2.4195e-13,1.314e-13,2.4195e-13,1.314e-13,0.24195,0.1314,1e-12,4.51,OK
Mkn501,day,2024-09-30_2024-09-30,60583.5,2024-09-30,2024-09-30,6,2.6,3.0,7.575e-14,1.2321e-13,7.575e-14,1.2321e-13,0.07575,0.12321,1e-12,0.43,OK
Mkn501,day,2024-10-01_2024-10-01,60584.5,2024-10-01,2024-10-01,6,2.6,3.0,2.848e-14,1.1073e-13,2.848e-14,1.1073e-13,0.02848,0.11073,1e-12,0.07,OK
Mkn501,day,2024-10-02_2024-10-02,60585.5,2024-10-02,2024-10-02,6,2.6,3.0,3.1786e-13,1.4441e-13,3.1786e-13,1.4441e-13,0.31786,0.14441,1e-12,6.47,OK
Mkn501,day,2024-10-03_2024-10-03,60586.5,2024-10-03,2024-10-03,6,2.6,3.0,9.313e-14,1.3963e-13,9.313e-14,1.3963e-13,0.09313,0.13963,1e-12,0.48,OK
Mkn501,day,2024-10-04_2024-10-04,60587.5,2024-10-04,2024-10-04,6,2.6,3.0,2.9263e-13,1.3911e-13,2.9263e-13,1.3911e-13,0.29263,0.13911,1e-12,5.66,OK
Mkn501,day,2024-10-05_2024-10-05,60588.5,2024-10-05,2024-10-05,6,2.6,3.0,8.952e-14,1.2408e-13,8.952e-14,1.2408e-13,0.08952,0.12408,1e-12,0.58,OK
Mkn501,day,2024-10-06_2024-10-06,60589.5,2024-10-06,2024-10-06,6,2.6,3.0,7.404e-14,1.1672e-13,7.404e-14,1.1672e-13,0.07404,0.11672,1e-12,0.46,OK
Mkn501,day,2024-10-07_2024-10-07,60590.5,2024-10-07,2024-10-07,6,2.6,3.0,0.0,1.8015e-13,0.0,1.8015e-13,0.0,0.18015,1e-12,-0.0,OK
Mkn501,day,2024-10-08_2024-10-08,60591.5,2024-10-08,2024-10-08,6,2.6,3.0,1.3753e-13,1.1474e-13,1.3753e-13,1.1474e-13,0.13753,0.11474,1e-12,2.14,OK
Mkn501,day,2024-10-09_2024-10-09,60592.5,2024-10-09,2024-10-09,5,2.6,3.0,9.04e-14,1.1151e-13,9.04e-14,1.1151e-13,0.0904,0.11151,1e-12,0.78,OK
Mkn501,day,2024-10-10_2024-10-10,60593.5,2024-10-10,2024-10-10,6,2.6,3.0,6.502e-14,1.1985e-13,6.502e-14,1.1985e-13,0.06502,0.11985,1e-12,0.32,OK
Mkn501,day,2024-10-11_2024-10-11,60594.5,2024-10-11,2024-10-11,6,2.6,3.0,0.0,5.121e-14,0.0,5.121e-14,0.0,0.05121,1e-12,-0.0,OK
Mkn501,day,2024-10-12_2024-10-12,60595.5,2024-10-12,2024-10-12,6,2.6,3.0,8.147e-14,1.0316e-13,8.147e-14,1.0316e-13,0.08147,0.10316,1e-12,0.74,OK
Mkn501,day,2024-10-13_2024-10-13,60596.5,2024-10-13,2024-10-13,6,2.6,3.0,1.3608e-13,1.2661e-13,1.3608e-13,1.2661e-13,0.13608,0.12661,1e-12,1.36,OK
Mkn501,day,2024-10-14_2024-10-14,60597.5,2024-10-14,2024-10-14,6,2.6,3.0,1.5148e-13,1.1645e-13,1.5148e-13,1.1645e-13,0.15148,0.11645,1e-12,3.75,OK
Mkn501,day,2024-10-15_2024-10-15,60598.5,2024-10-15,2024-10-15,6,2.6,3.0,1.7765e-13,1.5173e-13,1.7765e-13,1.5173e-13,0.17765,0.15173,1e-12,1.55,OK
Mkn501,day,2024-10-16_2024-10-16,60599.5,2024-10-16,2024-10-16,6,2.6,3.0,1.0492e-13,1.092e-13,1.0492e-13,1.092e-13,0.10492,0.1092,1e-12,1.12,OK
Mkn501,day,2024-10-17_2024-10-17,60600.5,2024-10-17,2024-10-17,6,2.6,3.0,1.0321e-13,1.2871e-13,1.0321e-13,1.2871e-13,0.10321,0.12871,1e-12,0.75,OK
Mkn501,day,2024-10-18_2024-10-18,60601.5,2024-10-18,2024-10-18,6,2.6,3.0,4.728e-14,1.0598e-13,4.728e-14,1.0598e-13,0.04728,0.10598,1e-12,0.22,OK
Mkn501,day,2024-10-19_2024-10-19,60602.5,2024-10-19,2024-10-19,6,2.6,3.0,1.2086e-13,9.472e-14,1.2086e-13,9.472e-14,0.12086,0.09472,1e-12,5.57,OK
Mkn501,day,2024-10-20_2024-10-20,60603.5,2024-10-20,2024-10-20,6,2.6,3.0,6.822e-14,1.1403e-13,6.822e-14,1.1403e-13,0.06822,0.11403,1e-12,0.4,OK
Mkn501,day,2024-10-21_2024-10-21,60604.5,2024-10-21,2024-10-21,6,2.6,3.0,3.361e-14,1.276e-13,3.361e-14,1.276e-13,0.03361,0.1276,1e-12,0.07,OK
Mkn501,day,2024-10-22_2024-10-22,60605.5,2024-10-22,2024-10-22,6,2.6,3.0,1.7093e-13,1.4108e-13,1.7093e-13,1.4108e-13,0.17093,0.14108,1e-12,1.94,OK
Mkn501,day,2024-10-23_2024-10-23,60606.5,2024-10-23,2024-10-23,6,2.6,3.0,0.0,1.1048e-13,0.0,1.1048e-13,0.0,0.11048,1e-12,-0.0,OK
Mkn501,day,2024-10-25_2024-10-25,60608.5,2024-10-25,2024-10-25,6,2.6,3.0,1.4385e-13,1.0921e-13,1.4385e-13,1.0921e-13,0.14385,0.10921,1e-12,2.69,OK
Mkn501,day,2024-10-26_2024-10-26,60609.5,2024-10-26,2024-10-26,6,2.6,3.0,2.2686e-13,1.3531e-13,2.2686e-13,1.3531e-13,0.22686,0.13531,1e-12,3.67,OK
Mkn501,day,2024-10-27_2024-10-27,60610.5,2024-10-27,2024-10-27,6,2.6,3.0,1.5519e-13,1.1929e-13,1.5519e-13,1.1929e-13,0.15519,0.11929,1e-12,2.19,OK
Mkn501,day,2024-10-28_2024-10-28,60611.5,2024-10-28,2024-10-28,6,2.6,3.0,1.5289e-13,1.3026e-13,1.5289e-13,1.3026e-13,0.15289,0.13026,1e-12,1.64,OK
Mkn501,day,2024-10-29_2024-10-29,60612.5,2024-10-29,2024-10-29,6,2.6,3.0,9.94e-14,1.0463e-13,9.94e-14,1.0463e-13,0.0994,0.10463,1e-12,1.17,OK
Mkn501,day,2024-10-30_2024-10-30,60613.5,2024-10-30,2024-10-30,6,2.6,3.0,2.8356e-13,1.3665e-13,2.8356e-13,1.3665e-13,0.28356,0.13665,1e-12,6.32,OK
Mkn501,day,2024-10-31_2024-10-31,60614.5,2024-10-31,2024-10-31,6,2.6,3.0,1.5174e-13,1.2222e-13,1.5174e-13,1.2222e-13,0.15174,0.12222,1e-12,3.61,OK
Mkn501,day,2024-11-01_2024-11-01,60615.5,2024-11-01,2024-11-01,6,2.6,3.0,0.0,6.542e-14,0.0,6.542e-14,0.0,0.06542,1e-12,-0.0,OK
Mkn501,day,2024-11-02_2024-11-02,60616.5,2024-11-02,2024-11-02,6,2.6,3.0,2.886e-14,1.1581e-13,2.886e-14,1.1581e-13,0.02886,0.11581,1e-12,0.06,OK
Mkn501,day,2024-11-03_2024-11-03,60617.5,2024-11-03,2024-11-03,6,2.6,3.0,0.0,1.1326e-13,0.0,1.1326e-13,0.0,0.11326,1e-12,-0.0,OK
Mkn501,day,2024-11-05_2024-11-05,60619.5,2024-11-05,2024-11-05,6,2.6,3.0,1.7224e-13,1.2349e-13,1.7224e-13,1.2349e-13,0.17224,0.12349,1e-12,2.61,OK
Mkn501,day,2024-11-06_2024-11-06,60620.5,2024-11-06,2024-11-06,6,2.6,3.0,2.2094e-13,1.3477e-13,2.2094e-13,1.3477e-13,0.22094,0.13477,1e-12,3.24,OK
Mkn501,day,2024-11-07_2024-11-07,60621.5,2024-11-07,2024-11-07,6,2.6,3.0,0.0,6.339e-14,0.0,6.339e-14,0.0,0.06339,1e-12,-0.0,OK
Mkn501,day,2024-11-09_2024-11-09,60623.5,2024-11-09,2024-11-09,6,2.6,3.0,1.9113e-13,1.0915e-13,1.9113e-13,1.0915e-13,0.19113,0.10915,1e-12,6.44,OK
Mkn501,day,2024-11-10_2024-11-10,60624.5,2024-11-10,2024-11-10,6,2.6,3.0,1.9999999999999998e-17,2.282e-13,1.9999999999999998e-17,2.282e-13,2e-05,0.2282,1e-12,-0.0,OK
Mkn501,day,2024-11-11_2024-11-11,60625.5,2024-11-11,2024-11-11,6,2.6,3.0,1.14e-14,2.2531e-13,1.14e-14,2.2531e-13,0.0114,0.22531,1e-12,0.01,OK
Mkn501,day,2024-11-12_2024-11-12,60626.5,2024-11-12,2024-11-12,6,2.6,3.0,3.3694e-13,1.4222e-13,3.3694e-13,1.4222e-13,0.33694,0.14222,1e-12,8.67,OK
Mkn501,day,2024-11-13_2024-11-13,60627.5,2024-11-13,2024-11-13,6,2.6,3.0,0.0,2.023e-14,0.0,2.023e-14,0.0,0.02023,1e-12,-0.0,OK
Mkn501,day,2024-11-14_2024-11-14,60628.5,2024-11-14,2024-11-14,6,2.6,3.0,1.9999999999999998e-17,3.7987e-13,1.9999999999999998e-17,3.7987e-13,2e-05,0.37987,1e-12,-0.0,OK
Mkn501,day,2024-11-15_2024-11-15,60629.5,2024-11-15,2024-11-15,6,2.6,3.0,1.4883e-13,1.2862e-13,1.4883e-13,1.2862e-13,0.14883,0.12862,1e-12,1.66,OK
Mkn501,day,2024-11-16_2024-11-16,60630.5,2024-11-16,2024-11-16,6,2.6,3.0,2.9685e-13,1.4036e-13,2.9685e-13,1.4036e-13,0.29685,0.14036,1e-12,6.11,OK
Mkn501,day,2024-11-17_2024-11-17,60631.5,2024-11-17,2024-11-17,6,2.6,3.0,8.087e-14,1.192e-13,8.087e-14,1.192e-13,0.08087,0.1192,1e-12,0.52,OK
